Request.id	Pickup.point	Driver.id	Status	Request.timestamp	Drop.timestamp	Request_dt	Drop_dt	Request_date	Request_hour	Drop_date	Drop_hour	time_slot
1949	Airport	18	Trip Completed	12-07-2016 11:32	12-07-2016 12:13	12-07-2016 11:32	12-07-2016 12:13	12-07-2016	11	12-07-2016	12	Afternoon
2713	City	18	Trip Completed	13-07-2016 01:46	13-07-2016 02:37	13-07-2016 01:46	13-07-2016 02:37	13-07-2016	1	13-07-2016	2	Early_Morning
2845	City	18	Trip Completed	13-07-2016 05:28	13-07-2016 06:10	13-07-2016 05:28	13-07-2016 06:10	13-07-2016	5	13-07-2016	6	Morning
3943	Airport	18	Trip Completed	13-07-2016 22:35	13-07-2016 23:33	13-07-2016 22:35	13-07-2016 23:33	13-07-2016	22	13-07-2016	23	Late_Night
4792	City	18	Trip Completed	14-07-2016 16:47	14-07-2016 17:34	14-07-2016 16:47	14-07-2016 17:34	14-07-2016	16	14-07-2016	17	Afternoon
5207	Airport	18	Trip Completed	14-07-2016 20:57	14-07-2016 21:56	14-07-2016 20:57	14-07-2016 21:56	14-07-2016	20	14-07-2016	21	Evening
5890	City	18	Trip Completed	15-07-2016 09:43	15-07-2016 10:55	15-07-2016 09:43	15-07-2016 10:55	15-07-2016	9	15-07-2016	10	Morning
494	City	19	Trip Completed	11-07-2016 09:36	11-07-2016 10:02	11-07-2016 09:36	11-07-2016 10:02	11-07-2016	9	11-07-2016	10	Morning
1485	City	19	Trip Completed	12-07-2016 05:21	12-07-2016 06:35	12-07-2016 05:21	12-07-2016 06:35	12-07-2016	5	12-07-2016	6	Morning
2042	City	19	Trip Completed	12-07-2016 14:30	12-07-2016 15:09	12-07-2016 14:30	12-07-2016 15:09	12-07-2016	14	12-07-2016	15	Afternoon
2561	Airport	19	Trip Completed	12-07-2016 21:29	12-07-2016 22:44	12-07-2016 21:29	12-07-2016 22:44	12-07-2016	21	12-07-2016	22	Late_Night
3813	Airport	19	Trip Completed	13-07-2016 21:06	13-07-2016 21:46	13-07-2016 21:06	13-07-2016 21:46	13-07-2016	21	13-07-2016	21	Late_Night
4260	Airport	19	Trip Completed	14-07-2016 06:11	14-07-2016 06:59	14-07-2016 06:11	14-07-2016 06:59	14-07-2016	6	14-07-2016	6	Morning
4395	City	19	Trip Completed	14-07-2016 08:00	14-07-2016 08:54	14-07-2016 08:00	14-07-2016 08:54	14-07-2016	8	14-07-2016	8	Morning
5919	City	19	Trip Completed	15-07-2016 10:03	15-07-2016 10:59	15-07-2016 10:03	15-07-2016 10:59	15-07-2016	10	15-07-2016	10	Afternoon
6002	Airport	19	Trip Completed	15-07-2016 12:04	15-07-2016 12:53	15-07-2016 12:04	15-07-2016 12:53	15-07-2016	12	15-07-2016	12	Afternoon
468	City	20	Trip Completed	11-07-2016 09:20	11-07-2016 10:05	11-07-2016 09:20	11-07-2016 10:05	11-07-2016	9	11-07-2016	10	Morning
693	Airport	20	Trip Completed	11-07-2016 13:51	11-07-2016 15:01	11-07-2016 13:51	11-07-2016 15:01	11-07-2016	13	11-07-2016	15	Afternoon
1178	City	20	Trip Completed	11-07-2016 21:05	11-07-2016 22:06	11-07-2016 21:05	11-07-2016 22:06	11-07-2016	21	11-07-2016	22	Late_Night
2103	City	20	Trip Completed	12-07-2016 16:08	12-07-2016 17:18	12-07-2016 16:08	12-07-2016 17:18	12-07-2016	16	12-07-2016	17	Afternoon
2292	Airport	20	Trip Completed	12-07-2016 18:46	12-07-2016 19:23	12-07-2016 18:46	12-07-2016 19:23	12-07-2016	18	12-07-2016	19	Evening
3339	City	20	Trip Completed	13-07-2016 12:40	13-07-2016 13:30	13-07-2016 12:40	13-07-2016 13:30	13-07-2016	12	13-07-2016	13	Afternoon
3694	City	20	Trip Completed	13-07-2016 19:33	13-07-2016 20:35	13-07-2016 19:33	13-07-2016 20:35	13-07-2016	19	13-07-2016	20	Evening
4469	City	20	Trip Completed	14-07-2016 08:45	14-07-2016 09:48	14-07-2016 08:45	14-07-2016 09:48	14-07-2016	8	14-07-2016	9	Morning
6432	City	20	Trip Completed	15-07-2016 19:50	15-07-2016 20:30	15-07-2016 19:50	15-07-2016 20:30	15-07-2016	19	15-07-2016	20	Evening
1895	City	21	Trip Completed	12-07-2016 10:20	12-07-2016 10:52	12-07-2016 10:20	12-07-2016 10:52	12-07-2016	10	12-07-2016	10	Afternoon
1981	Airport	21	Trip Completed	12-07-2016 12:23	12-07-2016 12:56	12-07-2016 12:23	12-07-2016 12:56	12-07-2016	12	12-07-2016	12	Afternoon
3744	Airport	21	Trip Completed	13-07-2016 20:28	13-07-2016 21:22	13-07-2016 20:28	13-07-2016 21:22	13-07-2016	20	13-07-2016	21	Evening
4433	Airport	21	Trip Completed	14-07-2016 08:26	14-07-2016 09:12	14-07-2016 08:26	14-07-2016 09:12	14-07-2016	8	14-07-2016	9	Morning
6039	Airport	21	Trip Completed	15-07-2016 13:11	15-07-2016 13:38	15-07-2016 13:11	15-07-2016 13:38	15-07-2016	13	15-07-2016	13	Afternoon
6543	City	21	Trip Completed	15-07-2016 20:54	15-07-2016 22:12	15-07-2016 20:54	15-07-2016 22:12	15-07-2016	20	15-07-2016	22	Evening
110	City	22	Trip Completed	11-07-2016 05:05	11-07-2016 06:06	11-07-2016 05:05	11-07-2016 06:06	11-07-2016	5	11-07-2016	6	Morning
362	City	22	Trip Completed	11-07-2016 08:01	11-07-2016 09:18	11-07-2016 08:01	11-07-2016 09:18	11-07-2016	8	11-07-2016	9	Morning
666	Airport	22	Trip Completed	11-07-2016 13:02	11-07-2016 13:45	11-07-2016 13:02	11-07-2016 13:45	11-07-2016	13	11-07-2016	13	Afternoon
926	City	22	Trip Completed	11-07-2016 18:28	11-07-2016 19:34	11-07-2016 18:28	11-07-2016 19:34	11-07-2016	18	11-07-2016	19	Evening
1180	Airport	22	Trip Completed	11-07-2016 21:01	11-07-2016 22:14	11-07-2016 21:01	11-07-2016 22:14	11-07-2016	21	11-07-2016	22	Late_Night
1900	City	22	Trip Completed	12-07-2016 10:32	12-07-2016 11:42	12-07-2016 10:32	12-07-2016 11:42	12-07-2016	10	12-07-2016	11	Afternoon
2506	City	22	Trip Completed	12-07-2016 21:01	12-07-2016 21:38	12-07-2016 21:01	12-07-2016 21:38	12-07-2016	21	12-07-2016	21	Late_Night
3064	City	22	Trip Completed	13-07-2016 08:02	13-07-2016 08:58	13-07-2016 08:02	13-07-2016 08:58	13-07-2016	8	13-07-2016	8	Morning
3327	Airport	22	Trip Completed	13-07-2016 12:24	13-07-2016 13:23	13-07-2016 12:24	13-07-2016 13:23	13-07-2016	12	13-07-2016	13	Afternoon
3601	City	22	Trip Completed	13-07-2016 18:39	13-07-2016 19:29	13-07-2016 18:39	13-07-2016 19:29	13-07-2016	18	13-07-2016	19	Evening
4768	Airport	22	Trip Completed	14-07-2016 15:39	14-07-2016 16:49	14-07-2016 15:39	14-07-2016 16:49	14-07-2016	15	14-07-2016	16	Afternoon
5142	City	22	Trip Completed	14-07-2016 20:17	14-07-2016 20:48	14-07-2016 20:17	14-07-2016 20:48	14-07-2016	20	14-07-2016	20	Evening
5366	Airport	22	Trip Completed	14-07-2016 23:27	15-07-2016 00:19	14-07-2016 23:27	15-07-2016 00:19	14-07-2016	23	15-07-2016	0	Late_Night
5575	City	22	Trip Completed	15-07-2016 05:53	15-07-2016 06:50	15-07-2016 05:53	15-07-2016 06:50	15-07-2016	5	15-07-2016	6	Morning
5902	City	22	Trip Completed	15-07-2016 09:52	15-07-2016 10:37	15-07-2016 09:52	15-07-2016 10:37	15-07-2016	9	15-07-2016	10	Morning
6694	Airport	22	Trip Completed	15-07-2016 22:45	15-07-2016 23:17	15-07-2016 22:45	15-07-2016 23:17	15-07-2016	22	15-07-2016	23	Late_Night
523	Airport	23	Trip Completed	11-07-2016 09:48	11-07-2016 10:37	11-07-2016 09:48	11-07-2016 10:37	11-07-2016	9	11-07-2016	10	Morning
747	City	23	Trip Completed	11-07-2016 15:53	11-07-2016 16:43	11-07-2016 15:53	11-07-2016 16:43	11-07-2016	15	11-07-2016	16	Afternoon
1371	Airport	23	Trip Completed	12-07-2016 00:22	12-07-2016 01:33	12-07-2016 00:22	12-07-2016 01:33	12-07-2016	0	12-07-2016	1	Early_Morning
1553	City	23	Trip Completed	12-07-2016 06:09	12-07-2016 07:09	12-07-2016 06:09	12-07-2016 07:09	12-07-2016	6	12-07-2016	7	Morning
1692	Airport	23	Trip Completed	12-07-2016 07:52	12-07-2016 09:01	12-07-2016 07:52	12-07-2016 09:01	12-07-2016	7	12-07-2016	9	Morning
2114	City	23	Trip Completed	12-07-2016 16:36	12-07-2016 17:21	12-07-2016 16:36	12-07-2016 17:21	12-07-2016	16	12-07-2016	17	Afternoon
2742	City	23	Trip Completed	13-07-2016 03:07	13-07-2016 03:51	13-07-2016 03:07	13-07-2016 03:51	13-07-2016	3	13-07-2016	3	Early_Morning
4273	City	23	Trip Completed	14-07-2016 06:17	14-07-2016 07:02	14-07-2016 06:17	14-07-2016 07:02	14-07-2016	6	14-07-2016	7	Morning
4668	City	23	Trip Completed	14-07-2016 12:25	14-07-2016 13:34	14-07-2016 12:25	14-07-2016 13:34	14-07-2016	12	14-07-2016	13	Afternoon
5425	City	23	Trip Completed	15-07-2016 02:23	15-07-2016 03:08	15-07-2016 02:23	15-07-2016 03:08	15-07-2016	2	15-07-2016	3	Early_Morning
5488	City	23	Trip Completed	15-07-2016 04:53	15-07-2016 06:00	15-07-2016 04:53	15-07-2016 06:00	15-07-2016	4	15-07-2016	6	Early_Morning
5781	City	23	Trip Completed	15-07-2016 08:35	15-07-2016 09:42	15-07-2016 08:35	15-07-2016 09:42	15-07-2016	8	15-07-2016	9	Morning
5966	Airport	23	Trip Completed	15-07-2016 10:54	15-07-2016 11:58	15-07-2016 10:54	15-07-2016 11:58	15-07-2016	10	15-07-2016	11	Afternoon
6122	City	23	Trip Completed	15-07-2016 15:26	15-07-2016 16:29	15-07-2016 15:26	15-07-2016 16:29	15-07-2016	15	15-07-2016	16	Afternoon
357	Airport	24	Trip Completed	11-07-2016 08:00	11-07-2016 09:08	11-07-2016 08:00	11-07-2016 09:08	11-07-2016	8	11-07-2016	9	Morning
1068	City	24	Trip Completed	11-07-2016 19:52	11-07-2016 20:48	11-07-2016 19:52	11-07-2016 20:48	11-07-2016	19	11-07-2016	20	Evening
2689	Airport	24	Trip Completed	13-07-2016 00:34	13-07-2016 01:49	13-07-2016 00:34	13-07-2016 01:49	13-07-2016	0	13-07-2016	1	Early_Morning
2791	City	24	Trip Completed	13-07-2016 04:56	13-07-2016 05:33	13-07-2016 04:56	13-07-2016 05:33	13-07-2016	4	13-07-2016	5	Early_Morning
3321	City	24	Trip Completed	13-07-2016 12:23	13-07-2016 13:25	13-07-2016 12:23	13-07-2016 13:25	13-07-2016	12	13-07-2016	13	Afternoon
3423	Airport	24	Trip Completed	13-07-2016 15:52	13-07-2016 16:50	13-07-2016 15:52	13-07-2016 16:50	13-07-2016	15	13-07-2016	16	Afternoon
3761	Airport	24	Trip Completed	13-07-2016 20:35	13-07-2016 21:39	13-07-2016 20:35	13-07-2016 21:39	13-07-2016	20	13-07-2016	21	Evening
4140	City	24	Trip Completed	14-07-2016 04:48	14-07-2016 06:05	14-07-2016 04:48	14-07-2016 06:05	14-07-2016	4	14-07-2016	6	Early_Morning
4656	City	24	Trip Completed	14-07-2016 12:06	14-07-2016 12:49	14-07-2016 12:06	14-07-2016 12:49	14-07-2016	12	14-07-2016	12	Afternoon
4931	Airport	24	Trip Completed	14-07-2016 18:21	14-07-2016 18:54	14-07-2016 18:21	14-07-2016 18:54	14-07-2016	18	14-07-2016	18	Evening
5268	City	24	Trip Completed	14-07-2016 21:29	14-07-2016 22:30	14-07-2016 21:29	14-07-2016 22:30	14-07-2016	21	14-07-2016	22	Late_Night
5811	City	24	Trip Completed	15-07-2016 08:46	15-07-2016 09:26	15-07-2016 08:46	15-07-2016 09:26	15-07-2016	8	15-07-2016	9	Morning
6139	Airport	24	Trip Completed	15-07-2016 15:45	15-07-2016 16:40	15-07-2016 15:45	15-07-2016 16:40	15-07-2016	15	15-07-2016	16	Afternoon
6333	Airport	24	Trip Completed	15-07-2016 18:41	15-07-2016 19:53	15-07-2016 18:41	15-07-2016 19:53	15-07-2016	18	15-07-2016	19	Evening
773	City	25	Trip Completed	11-07-2016 16:23	11-07-2016 17:21	11-07-2016 16:23	11-07-2016 17:21	11-07-2016	16	11-07-2016	17	Afternoon
1123	City	25	Trip Completed	11-07-2016 20:20	11-07-2016 21:18	11-07-2016 20:20	11-07-2016 21:18	11-07-2016	20	11-07-2016	21	Evening
2667	Airport	25	Trip Completed	12-07-2016 23:35	13-07-2016 00:40	12-07-2016 23:35	13-07-2016 00:40	12-07-2016	23	13-07-2016	0	Late_Night
2833	City	25	Trip Completed	13-07-2016 05:27	13-07-2016 06:19	13-07-2016 05:27	13-07-2016 06:19	13-07-2016	5	13-07-2016	6	Morning
3396	City	25	Trip Completed	13-07-2016 14:59	13-07-2016 15:57	13-07-2016 14:59	13-07-2016 15:57	13-07-2016	14	13-07-2016	15	Afternoon
3590	City	25	Trip Completed	13-07-2016 18:31	13-07-2016 19:31	13-07-2016 18:31	13-07-2016 19:31	13-07-2016	18	13-07-2016	19	Evening
3762	City	25	Trip Completed	13-07-2016 20:38	13-07-2016 21:21	13-07-2016 20:38	13-07-2016 21:21	13-07-2016	20	13-07-2016	21	Evening
4566	City	25	Trip Completed	14-07-2016 09:48	14-07-2016 10:22	14-07-2016 09:48	14-07-2016 10:22	14-07-2016	9	14-07-2016	10	Morning
4862	City	25	Trip Completed	14-07-2016 17:37	14-07-2016 18:41	14-07-2016 17:37	14-07-2016 18:41	14-07-2016	17	14-07-2016	18	Evening
5564	Airport	25	Trip Completed	15-07-2016 05:41	15-07-2016 06:53	15-07-2016 05:41	15-07-2016 06:53	15-07-2016	5	15-07-2016	6	Morning
6187	City	25	Trip Completed	15-07-2016 17:11	15-07-2016 18:08	15-07-2016 17:11	15-07-2016 18:08	15-07-2016	17	15-07-2016	18	Evening
6642	City	25	Trip Completed	15-07-2016 22:07	15-07-2016 22:54	15-07-2016 22:07	15-07-2016 22:54	15-07-2016	22	15-07-2016	22	Late_Night
322	City	26	Trip Completed	11-07-2016 07:31	11-07-2016 08:10	11-07-2016 07:31	11-07-2016 08:10	11-07-2016	7	11-07-2016	8	Morning
793	City	26	Trip Completed	11-07-2016 17:04	11-07-2016 18:06	11-07-2016 17:04	11-07-2016 18:06	11-07-2016	17	11-07-2016	18	Evening
898	Airport	26	Trip Completed	11-07-2016 18:14	11-07-2016 19:09	11-07-2016 18:14	11-07-2016 19:09	11-07-2016	18	11-07-2016	19	Evening
1258	City	26	Trip Completed	11-07-2016 21:51	11-07-2016 23:00	11-07-2016 21:51	11-07-2016 23:00	11-07-2016	21	11-07-2016	23	Late_Night
2832	City	26	Trip Completed	13-07-2016 05:20	13-07-2016 06:14	13-07-2016 05:20	13-07-2016 06:14	13-07-2016	5	13-07-2016	6	Morning
3139	City	26	Trip Completed	13-07-2016 08:54	13-07-2016 09:22	13-07-2016 08:54	13-07-2016 09:22	13-07-2016	8	13-07-2016	9	Morning
3438	City	26	Trip Completed	13-07-2016 16:12	13-07-2016 17:13	13-07-2016 16:12	13-07-2016 17:13	13-07-2016	16	13-07-2016	17	Afternoon
3966	Airport	26	Trip Completed	13-07-2016 22:50	13-07-2016 23:27	13-07-2016 22:50	13-07-2016 23:27	13-07-2016	22	13-07-2016	23	Late_Night
6401	Airport	26	Trip Completed	15-07-2016 19:33	15-07-2016 20:16	15-07-2016 19:33	15-07-2016 20:16	15-07-2016	19	15-07-2016	20	Evening
204	City	27	Trip Completed	11-07-2016 06:04	11-07-2016 06:44	11-07-2016 06:04	11-07-2016 06:44	11-07-2016	6	11-07-2016	6	Morning
632	Airport	27	Trip Completed	11-07-2016 12:20	11-07-2016 13:10	11-07-2016 12:20	11-07-2016 13:10	11-07-2016	12	11-07-2016	13	Afternoon
763	City	27	Trip Completed	11-07-2016 16:19	11-07-2016 17:25	11-07-2016 16:19	11-07-2016 17:25	11-07-2016	16	11-07-2016	17	Afternoon
1786	Airport	27	Trip Completed	12-07-2016 09:03	12-07-2016 09:58	12-07-2016 09:03	12-07-2016 09:58	12-07-2016	9	12-07-2016	9	Morning
1968	City	27	Trip Completed	12-07-2016 12:10	12-07-2016 12:49	12-07-2016 12:10	12-07-2016 12:49	12-07-2016	12	12-07-2016	12	Afternoon
2088	Airport	27	Trip Completed	12-07-2016 15:51	12-07-2016 17:02	12-07-2016 15:51	12-07-2016 17:02	12-07-2016	15	12-07-2016	17	Afternoon
2473	Airport	27	Trip Completed	12-07-2016 20:43	12-07-2016 21:20	12-07-2016 20:43	12-07-2016 21:20	12-07-2016	20	12-07-2016	21	Evening
2869	Airport	27	Trip Completed	13-07-2016 05:50	13-07-2016 06:27	13-07-2016 05:50	13-07-2016 06:27	13-07-2016	5	13-07-2016	6	Morning
3742	Airport	27	Trip Completed	13-07-2016 20:24	13-07-2016 20:48	13-07-2016 20:24	13-07-2016 20:48	13-07-2016	20	13-07-2016	20	Evening
4440	Airport	27	Trip Completed	14-07-2016 08:26	14-07-2016 09:00	14-07-2016 08:26	14-07-2016 09:00	14-07-2016	8	14-07-2016	9	Morning
5234	City	27	Trip Completed	14-07-2016 21:09	14-07-2016 21:52	14-07-2016 21:09	14-07-2016 21:52	14-07-2016	21	14-07-2016	21	Late_Night
6354	Airport	27	Trip Completed	15-07-2016 18:59	15-07-2016 19:35	15-07-2016 18:59	15-07-2016 19:35	15-07-2016	18	15-07-2016	19	Evening
6638	City	27	Trip Completed	15-07-2016 21:59	15-07-2016 23:13	15-07-2016 21:59	15-07-2016 23:13	15-07-2016	21	15-07-2016	23	Late_Night
84	City	28	Trip Completed	11-07-2016 04:50	11-07-2016 05:26	11-07-2016 04:50	11-07-2016 05:26	11-07-2016	4	11-07-2016	5	Early_Morning
1199	City	28	Trip Completed	11-07-2016 21:17	11-07-2016 21:53	11-07-2016 21:17	11-07-2016 21:53	11-07-2016	21	11-07-2016	21	Late_Night
1676	Airport	28	Trip Completed	12-07-2016 07:44	12-07-2016 08:40	12-07-2016 07:44	12-07-2016 08:40	12-07-2016	7	12-07-2016	8	Morning
2774	City	28	Trip Completed	13-07-2016 04:33	13-07-2016 05:13	13-07-2016 04:33	13-07-2016 05:13	13-07-2016	4	13-07-2016	5	Early_Morning
3220	Airport	28	Trip Completed	13-07-2016 09:51	13-07-2016 10:24	13-07-2016 09:51	13-07-2016 10:24	13-07-2016	9	13-07-2016	10	Morning
3718	Airport	28	Trip Completed	13-07-2016 19:56	13-07-2016 20:47	13-07-2016 19:56	13-07-2016 20:47	13-07-2016	19	13-07-2016	20	Evening
4904	Airport	28	Trip Completed	14-07-2016 18:02	14-07-2016 18:58	14-07-2016 18:02	14-07-2016 18:58	14-07-2016	18	14-07-2016	18	Evening
6527	Airport	28	Trip Completed	15-07-2016 20:54	15-07-2016 21:53	15-07-2016 20:54	15-07-2016 21:53	15-07-2016	20	15-07-2016	21	Evening
6710	City	28	Trip Completed	15-07-2016 23:02	16-07-2016 00:12	15-07-2016 23:02	16-07-2016 00:12	15-07-2016	23	16-07-2016	0	Late_Night
1584	Airport	29	Trip Completed	12-07-2016 06:26	12-07-2016 07:18	12-07-2016 06:26	12-07-2016 07:18	12-07-2016	6	12-07-2016	7	Morning
1966	Airport	29	Trip Completed	12-07-2016 12:05	12-07-2016 13:12	12-07-2016 12:05	12-07-2016 13:12	12-07-2016	12	12-07-2016	13	Afternoon
2827	City	29	Trip Completed	13-07-2016 05:18	13-07-2016 06:18	13-07-2016 05:18	13-07-2016 06:18	13-07-2016	5	13-07-2016	6	Morning
2945	Airport	29	Trip Completed	13-07-2016 06:34	13-07-2016 07:28	13-07-2016 06:34	13-07-2016 07:28	13-07-2016	6	13-07-2016	7	Morning
3365	City	29	Trip Completed	13-07-2016 13:47	13-07-2016 14:51	13-07-2016 13:47	13-07-2016 14:51	13-07-2016	13	13-07-2016	14	Afternoon
3548	Airport	29	Trip Completed	13-07-2016 18:07	13-07-2016 19:12	13-07-2016 18:07	13-07-2016 19:12	13-07-2016	18	13-07-2016	19	Evening
3753	City	29	Trip Completed	13-07-2016 20:30	13-07-2016 21:42	13-07-2016 20:30	13-07-2016 21:42	13-07-2016	20	13-07-2016	21	Evening
4569	Airport	29	Trip Completed	14-07-2016 09:48	14-07-2016 10:49	14-07-2016 09:48	14-07-2016 10:49	14-07-2016	9	14-07-2016	10	Morning
6309	Airport	29	Trip Completed	15-07-2016 18:29	15-07-2016 19:42	15-07-2016 18:29	15-07-2016 19:42	15-07-2016	18	15-07-2016	19	Evening
6437	City	29	Trip Completed	15-07-2016 19:53	15-07-2016 20:26	15-07-2016 19:53	15-07-2016 20:26	15-07-2016	19	15-07-2016	20	Evening
517	Airport	30	Trip Completed	11-07-2016 09:45	11-07-2016 10:24	11-07-2016 09:45	11-07-2016 10:24	11-07-2016	9	11-07-2016	10	Morning
1406	Airport	30	Trip Completed	12-07-2016 03:02	12-07-2016 03:55	12-07-2016 03:02	12-07-2016 03:55	12-07-2016	3	12-07-2016	3	Early_Morning
1643	Airport	30	Trip Completed	12-07-2016 07:18	12-07-2016 08:10	12-07-2016 07:18	12-07-2016 08:10	12-07-2016	7	12-07-2016	8	Morning
2108	Airport	30	Trip Completed	12-07-2016 16:14	12-07-2016 16:48	12-07-2016 16:14	12-07-2016 16:48	12-07-2016	16	12-07-2016	16	Afternoon
2647	City	30	Trip Completed	12-07-2016 22:46	12-07-2016 23:18	12-07-2016 22:46	12-07-2016 23:18	12-07-2016	22	12-07-2016	23	Late_Night
3129	City	30	Trip Completed	13-07-2016 08:41	13-07-2016 09:41	13-07-2016 08:41	13-07-2016 09:41	13-07-2016	8	13-07-2016	9	Morning
3738	Airport	30	Trip Completed	13-07-2016 20:15	13-07-2016 20:55	13-07-2016 20:15	13-07-2016 20:55	13-07-2016	20	13-07-2016	20	Evening
4422	Airport	30	Trip Completed	14-07-2016 08:13	14-07-2016 09:13	14-07-2016 08:13	14-07-2016 09:13	14-07-2016	8	14-07-2016	9	Morning
4790	City	30	Trip Completed	14-07-2016 16:43	14-07-2016 17:56	14-07-2016 16:43	14-07-2016 17:56	14-07-2016	16	14-07-2016	17	Afternoon
5496	City	30	Trip Completed	15-07-2016 04:59	15-07-2016 05:34	15-07-2016 04:59	15-07-2016 05:34	15-07-2016	4	15-07-2016	5	Early_Morning
6484	Airport	30	Trip Completed	15-07-2016 20:19	15-07-2016 21:01	15-07-2016 20:19	15-07-2016 21:01	15-07-2016	20	15-07-2016	21	Evening
6731	Airport	30	Trip Completed	15-07-2016 23:23	16-07-2016 00:11	15-07-2016 23:23	16-07-2016 00:11	15-07-2016	23	16-07-2016	0	Late_Night
629	Airport	31	Trip Completed	11-07-2016 12:14	11-07-2016 13:00	11-07-2016 12:14	11-07-2016 13:00	11-07-2016	12	11-07-2016	13	Afternoon
745	Airport	31	Trip Completed	11-07-2016 15:48	11-07-2016 16:45	11-07-2016 15:48	11-07-2016 16:45	11-07-2016	15	11-07-2016	16	Afternoon
1064	City	31	Trip Completed	11-07-2016 19:53	11-07-2016 20:31	11-07-2016 19:53	11-07-2016 20:31	11-07-2016	19	11-07-2016	20	Evening
1886	Airport	31	Trip Completed	12-07-2016 10:10	12-07-2016 10:35	12-07-2016 10:10	12-07-2016 10:35	12-07-2016	10	12-07-2016	10	Afternoon
5608	Airport	31	Trip Completed	15-07-2016 06:18	15-07-2016 07:07	15-07-2016 06:18	15-07-2016 07:07	15-07-2016	6	15-07-2016	7	Morning
5877	City	31	Trip Completed	15-07-2016 09:37	15-07-2016 10:08	15-07-2016 09:37	15-07-2016 10:08	15-07-2016	9	15-07-2016	10	Morning
6100	Airport	31	Trip Completed	15-07-2016 14:44	15-07-2016 15:41	15-07-2016 14:44	15-07-2016 15:41	15-07-2016	14	15-07-2016	15	Afternoon
6659	Airport	31	Trip Completed	15-07-2016 22:15	15-07-2016 23:07	15-07-2016 22:15	15-07-2016 23:07	15-07-2016	22	15-07-2016	23	Late_Night
2162	Airport	32	Trip Completed	12-07-2016 17:34	12-07-2016 18:33	12-07-2016 17:34	12-07-2016 18:33	12-07-2016	17	12-07-2016	18	Evening
3294	Airport	32	Trip Completed	13-07-2016 11:23	13-07-2016 12:14	13-07-2016 11:23	13-07-2016 12:14	13-07-2016	11	13-07-2016	12	Afternoon
3686	City	32	Trip Completed	13-07-2016 19:33	13-07-2016 20:34	13-07-2016 19:33	13-07-2016 20:34	13-07-2016	19	13-07-2016	20	Evening
4784	City	32	Trip Completed	14-07-2016 16:41	14-07-2016 17:15	14-07-2016 16:41	14-07-2016 17:15	14-07-2016	16	14-07-2016	17	Afternoon
5896	City	32	Trip Completed	15-07-2016 09:47	15-07-2016 10:32	15-07-2016 09:47	15-07-2016 10:32	15-07-2016	9	15-07-2016	10	Morning
6190	City	32	Trip Completed	15-07-2016 17:11	15-07-2016 17:55	15-07-2016 17:11	15-07-2016 17:55	15-07-2016	17	15-07-2016	17	Evening
6551	City	32	Trip Completed	15-07-2016 21:03	15-07-2016 22:17	15-07-2016 21:03	15-07-2016 22:17	15-07-2016	21	15-07-2016	22	Late_Night
145	City	33	Trip Completed	11-07-2016 05:32	11-07-2016 06:37	11-07-2016 05:32	11-07-2016 06:37	11-07-2016	5	11-07-2016	6	Morning
735	City	33	Trip Completed	11-07-2016 15:27	11-07-2016 16:32	11-07-2016 15:27	11-07-2016 16:32	11-07-2016	15	11-07-2016	16	Afternoon
918	Airport	33	Trip Completed	11-07-2016 18:22	11-07-2016 19:04	11-07-2016 18:22	11-07-2016 19:04	11-07-2016	18	11-07-2016	19	Evening
1478	City	33	Trip Completed	12-07-2016 05:16	12-07-2016 06:13	12-07-2016 05:16	12-07-2016 06:13	12-07-2016	5	12-07-2016	6	Morning
1957	City	33	Trip Completed	12-07-2016 11:45	12-07-2016 12:55	12-07-2016 11:45	12-07-2016 12:55	12-07-2016	11	12-07-2016	12	Afternoon
3097	City	33	Trip Completed	13-07-2016 08:15	13-07-2016 09:12	13-07-2016 08:15	13-07-2016 09:12	13-07-2016	8	13-07-2016	9	Morning
3981	Airport	33	Trip Completed	13-07-2016 23:13	13-07-2016 23:38	13-07-2016 23:13	13-07-2016 23:38	13-07-2016	23	13-07-2016	23	Late_Night
4175	City	33	Trip Completed	14-07-2016 05:11	14-07-2016 06:15	14-07-2016 05:11	14-07-2016 06:15	14-07-2016	5	14-07-2016	6	Morning
6237	City	33	Trip Completed	15-07-2016 17:50	15-07-2016 18:49	15-07-2016 17:50	15-07-2016 18:49	15-07-2016	17	15-07-2016	18	Evening
738	City	34	Trip Completed	11-07-2016 15:30	11-07-2016 16:44	11-07-2016 15:30	11-07-2016 16:44	11-07-2016	15	11-07-2016	16	Afternoon
